WellId,monthly_worth
359,"262, 298, 149, 173, 106, 214, 229, 115, 185, 129, 107, 277"
360,"274, 238, 228, 178, 262, 268, 127, 298, 109, 161, 259, 231"
361,"50, 131, 84, 279, 238, 39, 197, 113, 177, 97, 98, 129"
362,"31, 122, 123, 230, 115, 280, 197, 74, 143, 164, 193, 106"
363,"118, 53, 139, 71, 35, 289, 218, 182, 122, 88, 222, 240"
364,"232, 225, 61, 132, 68, 286, 30, 43, 145, 226, 45, 163"
365,"253, 70, 138, 272, 153, 67, 164, 282, 135, 204, 254, 45"
366,"207, 235, 245, 78, 49, 173, 47, 259, 54, 249, 104, 83"
367,"50, 43, 218, 87, 75, 297, 147, 140, 85, 85, 66, 183"
368,"258, 292, 96, 159, 32, 147, 214, 285, 113, 38, 128, 135"
369,"49, 110, 196, 87, 113, 210, 74, 108, 52, 73, 187, 269"
370,"185, 140, 188, 161, 161, 298, 169, 93, 176, 34, 220, 135"
371,"185, 257, 127, 243, 245, 171, 296, 251, 81, 136, 82, 277"
372,"127, 270, 51, 50, 183, 212, 57, 278, 96, 182, 92, 292"
373,"126, 163, 143, 154, 285, 127, 38, 278, 84, 144, 63, 242"
374,"152, 258, 227, 297, 94, 65, 124, 297, 153, 159, 150, 77"
375,"44, 171, 149, 171, 44, 221, 130, 300, 161, 88, 218, 134"
376,"130, 268, 298, 251, 93, 113, 299, 70, 121, 171, 202, 115"
377,"50, 251, 61, 226, 45, 47, 202, 60, 163, 117, 254, 56"
378,"188, 235, 227, 216, 144, 213, 254, 157, 39, 147, 149, 129"
379,"140, 49, 238, 61, 223, 278, 30, 296, 53, 80, 65, 91"
380,"82, 181, 85, 161, 280, 287, 138, 287, 184, 260, 73, 272"
381,"288, 39, 113, 49, 90, 74, 128, 132, 178, 263, 230, 221"
382,"246, 224, 83, 141, 136, 70, 146, 191, 168, 168, 196, 183"
383,"151, 218, 65, 197, 100, 214, 277, 152, 267, 120, 263, 195"
384,"64, 134, 231, 254, 58, 50, 90, 224, 242, 71, 297, 45"
385,"107, 44, 207, 228, 84, 111, 217, 244, 122, 296, 128, 273"
386,"289, 240, 111, 204, 112, 88, 299, 217, 294, 90, 196, 158"
387,"80, 283, 206, 240, 38, 138, 205, 191, 58, 285, 132, 33"
388,"217, 90, 125, 45, 192, 232, 100, 288, 136, 247, 291, 254"
389,"240, 289, 95, 128, 216, 181, 126, 275, 256, 170, 295, 193"
390,"34, 114, 295, 85, 157, 99, 272, 250, 154, 292, 98, 104"
391,"197, 218, 154, 211, 134, 251, 202, 32, 155, 182, 77, 146"
392,"61, 137, 97, 131, 97, 183, 95, 261, 141, 275, 234, 108"
393,"205, 62, 195, 168, 282, 205, 56, 241, 150, 206, 196, 93"
394,"37, 236, 189, 69, 69, 162, 180, 230, 49, 192, 33, 197"
395,"36, 118, 66, 215, 223, 64, 172, 189, 128, 201, 159, 72"
396,"204, 132, 205, 33, 240, 170, 95, 85, 259, 236, 42, 291"
397,"288, 177, 57, 274, 248, 297, 39, 249, 160, 167, 253, 233"
398,"187, 184, 133, 249, 73, 70, 44, 191, 114, 138, 223, 246"
399,"292, 130, 96, 167, 250, 94, 78, 209, 202, 165, 233, 151"
400,"193, 126, 240, 246, 118, 212, 113, 230, 123, 108, 56, 47"
401,"41, 121, 198, 242, 61, 251, 284, 127, 126, 145, 211, 221"
402,"84, 173, 72, 243, 149, 248, 162, 208, 119, 286, 296, 166"
403,"35, 45, 220, 165, 171, 292, 38, 235, 209, 195, 214, 165"
404,"225, 166, 109, 106, 113, 169, 213, 182, 141, 212, 246, 63"
405,"221, 41, 257, 290, 210, 178, 146, 194, 124, 49, 102, 223"
406,"110, 91, 160, 213, 285, 253, 290, 254, 274, 82, 240, 59"
407,"133, 109, 300, 273, 173, 136, 113, 221, 78, 114, 151, 109"
408,"164, 167, 51, 244, 163, 187, 180, 141, 154, 96, 235, 151"
409,"199, 159, 71, 126, 273, 142, 203, 135, 267, 85, 227, 36"
410,"138, 130, 149, 99, 126, 267, 38, 114, 201, 254, 231, 248"
411,"184, 291, 294, 62, 288, 96, 61, 211, 104, 239, 299, 165"
412,"39, 34, 244, 173, 204, 51, 117, 110, 144, 256, 184, 141"
413,"281, 87, 152, 62, 245, 195, 266, 246, 131, 274, 95, 219"
414,"170, 287, 51, 208, 201, 205, 103, 189, 274, 92, 47, 143"
415,"295, 223, 201, 96, 209, 36, 88, 37, 272, 278, 172, 249"
416,"162, 277, 172, 122, 140, 126, 49, 209, 120, 168, 248, 160"
417,"57, 290, 288, 223, 174, 173, 101, 134, 154, 110, 299, 281"
418,"121, 272, 298, 247, 89, 68, 107, 195, 222, 178, 129, 107"
419,"173, 193, 85, 33, 122, 187, 146, 38, 249, 154, 176, 254"
420,"258, 174, 70, 268, 282, 245, 64, 221, 121, 198, 162, 279"
421,"104, 65, 129, 267, 175, 255, 49, 299, 280, 275, 60, 183"
422,"42, 261, 105, 139, 286, 66, 246, 194, 155, 215, 88, 43"
423,"207, 248, 70, 213, 173, 201, 123, 37, 136, 69, 188, 99"
424,"211, 185, 201, 132, 49, 139, 224, 202, 63, 267, 275, 168"
425,"125, 214, 199, 55, 277, 182, 260, 247, 85, 70, 276, 221"
426,"36, 259, 93, 166, 217, 37, 36, 216, 135, 67, 283, 262"
427,"201, 234, 105, 59, 40, 147, 157, 123, 234, 105, 221, 92"
428,"281, 182, 78, 254, 184, 287, 191, 171, 239, 78, 279, 286"
429,"157, 177, 205, 156, 292, 142, 83, 48, 81, 81, 111, 128"
430,"222, 44, 31, 285, 176, 126, 221, 288, 79, 113, 233, 171"
431,"136, 215, 74, 263, 232, 30, 129, 119, 159, 158, 115, 277"
432,"119, 258, 84, 111, 93, 129, 122, 31, 80, 172, 228, 201"
433,"156, 224, 188, 67, 128, 58, 173, 161, 173, 116, 171, 230"
434,"138, 195, 68, 48, 176, 299, 297, 34, 64, 243, 125, 299"
435,"105, 248, 222, 191, 217, 66, 94, 105, 56, 214, 205, 198"
436,"258, 53, 194, 154, 147, 34, 294, 59, 59, 68, 141, 242"
437,"64, 98, 57, 197, 72, 242, 289, 113, 172, 282, 113, 111"
438,"197, 192, 59, 289, 269, 179, 147, 188, 190, 117, 124, 195"
439,"32, 150, 30, 237, 190, 146, 271, 89, 247, 105, 131, 61"
440,"121, 146, 259, 277, 57, 156, 66, 148, 126, 95, 118, 286"
441,"264, 76, 95, 271, 204, 133, 164, 98, 260, 143, 285, 84"
442,"210, 229, 79, 207, 61, 197, 253, 193, 217, 282, 297, 174"
443,"179, 299, 34, 285, 253, 64, 47, 159, 177, 87, 122, 286"
444,"277, 265, 99, 129, 209, 34, 42, 146, 60, 36, 249, 103"
445,"129, 101, 109, 270, 204, 97, 236, 295, 264, 96, 49, 274"
446,"171, 263, 253, 272, 144, 226, 100, 136, 162, 180, 193, 114"
447,"283, 90, 277, 235, 244, 203, 47, 86, 272, 107, 118, 219"
448,"267, 294, 86, 164, 244, 162, 254, 275, 234, 292, 170, 140"
449,"170, 290, 263, 63, 36, 208, 100, 53, 207, 108, 148, 146"
450,"251, 91, 118, 201, 167, 67, 233, 149, 165, 31, 166, 30"
451,"60, 234, 145, 121, 200, 202, 117, 153, 67, 173, 121, 172"
452,"88, 267, 183, 146, 130, 205, 152, 31, 72, 133, 162, 240"
453,"139, 40, 35, 178, 103, 271, 271, 208, 63, 228, 219, 121"
454,"255, 49, 174, 139, 145, 271, 289, 267, 41, 149, 159, 123"
455,"299, 88, 74, 75, 255, 62, 268, 191, 108, 142, 79, 125"
456,"273, 32, 264, 259, 245, 166, 70, 66, 71, 209, 174, 218"
457,"111, 148, 33, 66, 141, 79, 270, 226, 54, 62, 172, 224"
458,"151, 245, 119, 185, 45, 135, 207, 300, 71, 188, 278, 74"
459,"161, 282, 250, 254, 144, 185, 104, 44, 199, 191, 261, 58"
460,"234, 270, 253, 148, 78, 165, 268, 264, 215, 231, 77, 117"
461,"115, 156, 133, 278, 256, 111, 258, 43, 226, 222, 43, 69"
462,"173, 198, 179, 45, 259, 96, 272, 248, 226, 65, 199, 54"
463,"148, 235, 172, 107, 128, 122, 273, 260, 51, 280, 75, 44"
464,"173, 286, 173, 241, 171, 167, 232, 292, 192, 201, 286, 298"
465,"283, 183, 143, 60, 181, 47, 236, 38, 90, 243, 112, 188"
466,"42, 234, 213, 287, 268, 182, 255, 212, 60, 292, 107, 211"
467,"151, 284, 250, 232, 289, 225, 195, 227, 275, 111, 256, 34"
468,"158, 280, 241, 287, 252, 58, 183, 128, 233, 255, 114, 63"
469,"154, 300, 132, 133, 66, 273, 226, 73, 188, 144, 110, 97"
470,"258, 170, 263, 135, 144, 50, 123, 177, 277, 173, 48, 43"
471,"215, 31, 165, 36, 241, 82, 102, 183, 285, 68, 226, 204"
472,"198, 78, 104, 255, 81, 177, 267, 244, 251, 293, 47, 112"
473,"262, 242, 166, 244, 175, 225, 229, 294, 267, 170, 49, 106"
474,"211, 255, 113, 235, 63, 286, 58, 224, 194, 175, 259, 44"
475,"257, 134, 136, 184, 181, 267, 215, 197, 147, 128, 196, 75"
476,"179, 209, 300, 71, 237, 164, 226, 65, 123, 208, 300, 187"
477,"32, 86, 89, 78, 112, 168, 206, 33, 126, 226, 39, 55"
478,"123, 38, 274, 159, 247, 229, 88, 114, 267, 280, 288, 153"
479,"207, 189, 173, 103, 262, 220, 93, 141, 241, 284, 297, 102"
480,"185, 231, 294, 194, 157, 295, 167, 256, 182, 186, 111, 46"
481,"158, 188, 140, 246, 190, 130, 78, 278, 155, 214, 202, 173"
482,"103, 272, 149, 194, 151, 58, 117, 229, 246, 145, 67, 70"
483,"39, 60, 227, 196, 48, 92, 81, 268, 89, 128, 229, 60"
484,"249, 145, 100, 210, 129, 208, 134, 116, 234, 88, 66, 196"
485,"99, 51, 94, 99, 142, 114, 234, 159, 112, 285, 280, 287"
486,"253, 136, 162, 234, 220, 237, 245, 290, 51, 41, 149, 215"
487,"87, 67, 131, 81, 272, 107, 90, 187, 185, 153, 177, 193"
488,"166, 199, 182, 277, 113, 197, 144, 258, 146, 237, 185, 55"
489,"253, 299, 111, 293, 87, 265, 146, 222, 92, 140, 110, 37"
490,"147, 30, 239, 168, 256, 85, 136, 62, 50, 43, 127, 174"
491,"236, 219, 67, 132, 196, 152, 100, 156, 126, 243, 288, 263"
492,"169, 86, 268, 163, 262, 99, 243, 299, 30, 101, 261, 173"
493,"210, 77, 290, 51, 102, 269, 81, 74, 267, 224, 131, 80"
494,"226, 176, 285, 97, 195, 147, 120, 236, 235, 120, 207, 193"
495,"32, 198, 158, 59, 153, 212, 181, 131, 296, 91, 48, 166"
496,"72, 225, 239, 99, 293, 193, 174, 254, 191, 210, 277, 119"
497,"224, 234, 202, 41, 123, 157, 66, 172, 186, 177, 42, 161"
498,"245, 204, 229, 299, 210, 147, 218, 121, 65, 180, 114, 184"
499,"132, 229, 294, 217, 277, 273, 225, 181, 58, 66, 150, 277"
500,"184, 178, 99, 286, 171, 103, 146, 73, 129, 69, 212, 281"
501,"236, 106, 232, 93, 221, 109, 96, 270, 243, 153, 248, 154"
502,"43, 258, 114, 34, 102, 283, 220, 194, 61, 292, 151, 239"
503,"183, 39, 212, 73, 280, 68, 255, 62, 79, 176, 282, 62"
504,"266, 210, 183, 44, 130, 276, 112, 142, 178, 227, 212, 65"
505,"56, 62, 102, 151, 156, 109, 42, 224, 204, 232, 126, 221"
506,"146, 85, 258, 201, 251, 65, 82, 122, 105, 144, 174, 117"
507,"202, 104, 152, 68, 237, 72, 213, 40, 179, 246, 288, 239"
508,"204, 82, 127, 155, 53, 55, 299, 180, 220, 56, 259, 300"
509,"40, 124, 171, 138, 155, 150, 54, 59, 191, 45, 149, 194"
510,"136, 240, 254, 284, 251, 116, 169, 51, 121, 72, 83, 41"
511,"258, 65, 244, 68, 65, 205, 135, 201, 238, 33, 149, 188"
512,"212, 140, 61, 286, 130, 56, 122, 222, 164, 137, 204, 143"
513,"70, 64, 73, 161, 206, 197, 271, 135, 288, 270, 71, 127"
514,"146, 102, 161, 279, 281, 158, 68, 235, 272, 213, 69, 118"
515,"31, 177, 100, 143, 158, 45, 102, 115, 219, 201, 175, 205"
516,"176, 272, 183, 210, 62, 116, 117, 145, 107, 51, 215, 73"
517,"133, 248, 61, 41, 169, 117, 223, 180, 195, 253, 157, 151"
518,"52, 188, 257, 66, 95, 170, 101, 86, 186, 192, 172, 251"
519,"122, 266, 290, 116, 185, 267, 117, 144, 155, 188, 292, 89"
520,"264, 271, 83, 182, 170, 121, 250, 299, 173, 202, 263, 130"
521,"73, 69, 117, 268, 300, 51, 53, 145, 60, 222, 77, 50"
522,"201, 293, 38, 158, 292, 69, 224, 195, 123, 90, 82, 235"
523,"105, 76, 153, 204, 130, 168, 61, 39, 96, 119, 115, 49"
524,"183, 280, 215, 98, 258, 296, 229, 143, 244, 114, 148, 160"
525,"267, 32, 143, 276, 84, 91, 242, 210, 253, 118, 89, 191"
526,"122, 117, 71, 226, 72, 164, 34, 67, 199, 196, 286, 89"
527,"126, 92, 59, 36, 97, 79, 236, 95, 172, 170, 155, 296"
528,"183, 106, 295, 231, 51, 55, 188, 241, 41, 148, 275, 189"
529,"218, 84, 53, 251, 205, 179, 259, 122, 195, 48, 127, 180"
530,"121, 246, 58, 95, 268, 153, 163, 211, 93, 203, 95, 294"
531,"200, 182, 150, 59, 260, 202, 38, 106, 277, 66, 223, 187"
532,"76, 90, 98, 213, 45, 203, 97, 170, 156, 46, 273, 119"
533,"215, 78, 103, 98, 62, 159, 222, 80, 300, 158, 213, 177"
534,"177, 283, 300, 32, 225, 57, 250, 273, 124, 114, 191, 268"
535,"140, 219, 166, 259, 245, 36, 30, 48, 216, 173, 82, 149"
536,"122, 200, 197, 125, 249, 170, 144, 138, 112, 187, 71, 96"
537,"189, 75, 58, 152, 70, 36, 190, 118, 229, 261, 265, 135"
538,"54, 149, 268, 221, 172, 144, 70, 160, 54, 226, 233, 184"
539,"217, 93, 201, 133, 79, 81, 252, 271, 212, 140, 82, 181"
540,"174, 140, 147, 68, 33, 203, 165, 142, 296, 195, 299, 102"
541,"235, 294, 257, 86, 262, 227, 192, 70, 251, 46, 108, 245"
542,"99, 215, 283, 138, 100, 174, 218, 263, 203, 91, 55, 73"
543,"158, 151, 128, 158, 136, 173, 236, 194, 195, 71, 93, 76"
544,"211, 265, 183, 167, 62, 272, 185, 171, 249, 97, 136, 131"
545,"263, 149, 183, 75, 128, 101, 125, 195, 141, 221, 208, 54"
546,"268, 252, 288, 121, 193, 114, 130, 237, 215, 133, 172, 299"
547,"246, 70, 235, 224, 53, 63, 226, 139, 102, 90, 73, 41"
548,"196, 282, 30, 223, 115, 300, 39, 248, 283, 53, 48, 118"
549,"49, 89, 147, 143, 272, 108, 299, 126, 285, 211, 110, 123"
550,"293, 176, 225, 50, 292, 81, 81, 164, 88, 61, 206, 228"
551,"119, 93, 267, 253, 283, 100, 280, 111, 253, 245, 178, 146"
552,"216, 251, 33, 200, 244, 261, 211, 267, 137, 61, 68, 154"
553,"118, 276, 68, 278, 81, 228, 66, 181, 245, 78, 45, 141"
554,"160, 276, 72, 184, 66, 81, 279, 67, 258, 226, 275, 119"
555,"86, 222, 226, 172, 294, 208, 198, 225, 136, 31, 68, 129"
556,"225, 273, 271, 205, 245, 219, 99, 189, 94, 57, 252, 233"
557,"191, 244, 248, 49, 242, 206, 206, 174, 210, 220, 107, 34"
558,"193, 183, 195, 142, 165, 267, 82, 62, 300, 283, 280, 232"
559,"80, 56, 56, 299, 35, 199, 274, 109, 300, 79, 292, 270"
560,"85, 191, 44, 122, 219, 98, 177, 244, 58, 259, 207, 187"
561,"205, 90, 223, 42, 223, 171, 212, 141, 239, 190, 94, 185"
562,"259, 218, 295, 175, 224, 65, 208, 106, 155, 150, 166, 35"
563,"221, 214, 264, 108, 107, 234, 120, 123, 274, 257, 152, 267"
564,"142, 251, 124, 104, 181, 54, 249, 251, 114, 80, 83, 272"
565,"119, 157, 41, 227, 176, 157, 106, 233, 220, 53, 239, 57"
566,"235, 239, 136, 75, 197, 169, 250, 31, 51, 244, 135, 60"
567,"89, 199, 45, 183, 187, 251, 39, 96, 233, 222, 223, 229"
568,"254, 165, 162, 180, 122, 253, 132, 197, 272, 266, 211, 154"
569,"278, 115, 86, 178, 292, 165, 256, 84, 148, 177, 96, 189"
570,"177, 84, 223, 166, 198, 141, 35, 62, 144, 192, 258, 106"
571,"205, 206, 158, 197, 43, 56, 176, 119, 117, 115, 126, 237"
572,"130, 190, 98, 45, 148, 122, 198, 40, 241, 104, 112, 94"
573,"81, 252, 158, 85, 55, 265, 227, 162, 63, 63, 64, 92"
574,"197, 40, 40, 120, 270, 191, 86, 55, 176, 237, 272, 214"
575,"37, 259, 197, 52, 109, 98, 125, 268, 54, 257, 184, 36"
576,"114, 179, 234, 129, 230, 180, 186, 103, 33, 276, 92, 146"
577,"232, 39, 277, 172, 124, 192, 217, 75, 81, 107, 257, 46"
578,"122, 272, 122, 195, 199, 223, 250, 136, 115, 86, 103, 213"
579,"150, 261, 268, 50, 180, 83, 256, 246, 41, 280, 80, 251"
580,"75, 246, 251, 275, 200, 111, 39, 243, 114, 173, 173, 69"
581,"246, 74, 144, 229, 116, 186, 39, 108, 291, 277, 273, 119"
582,"266, 95, 300, 258, 153, 168, 98, 76, 90, 300, 45, 110"
583,"274, 92, 34, 102, 31, 124, 299, 289, 54, 131, 240, 140"
584,"65, 280, 96, 105, 123, 172, 138, 181, 281, 244, 269, 95"
585,"167, 78, 186, 226, 167, 129, 132, 189, 208, 224, 228, 236"
586,"247, 193, 88, 171, 39, 161, 150, 293, 210, 79, 271, 88"
587,"42, 59, 234, 107, 96, 171, 43, 267, 160, 148, 293, 294"
588,"69, 276, 297, 88, 220, 264, 85, 164, 68, 51, 254, 121"
589,"241, 234, 146, 241, 108, 113, 194, 288, 210, 229, 210, 170"
590,"96, 273, 205, 112, 123, 216, 89, 278, 209, 160, 209, 178"
591,"239, 262, 281, 274, 99, 111, 299, 49, 66, 55, 55, 187"
592,"182, 248, 105, 279, 200, 266, 70, 292, 67, 142, 148, 153"
593,"171, 287, 222, 33, 268, 223, 296, 138, 110, 270, 71, 120"
594,"222, 298, 62, 50, 90, 250, 37, 263, 133, 66, 164, 295"
595,"140, 98, 173, 240, 195, 195, 225, 86, 146, 117, 51, 261"
596,"286, 271, 78, 202, 87, 153, 185, 39, 55, 36, 245, 117"
597,"144, 49, 79, 182, 44, 259, 249, 87, 156, 124, 72, 134"
598,"247, 88, 253, 51, 106, 163, 167, 139, 253, 187, 180, 245"
599,"126, 155, 195, 299, 216, 144, 259, 41, 65, 170, 87, 248"
600,"350, 350, 350, 350, 350, 350, 350, 350, 350, 350, 350, 350"
601,"148, 49, 37, 100, 167, 203, 149, 269, 125, 231, 65, 101"
602,"48, 52, 105, 116, 49, 75, 230, 133, 297, 234, 53, 140"
603,"106, 86, 156, 203, 82, 209, 145, 80, 183, 226, 122, 176"
604,"197, 167, 244, 260, 71, 106, 287, 185, 282, 223, 186, 286"
605,"138, 260, 128, 250, 158, 83, 228, 241, 213, 148, 159, 199"
606,"158, 85, 42, 71, 44, 194, 116, 71, 89, 72, 278, 156"
607,"242, 94, 182, 43, 247, 101, 90, 113, 209, 135, 30, 66"
608,"268, 60, 49, 206, 75, 149, 90, 237, 152, 201, 160, 288"
609,"257, 130, 172, 160, 291, 213, 168, 198, 150, 300, 87, 83"
610,"294, 201, 143, 145, 184, 67, 75, 166, 167, 270, 178, 274"
611,"72, 41, 139, 33, 230, 255, 153, 140, 204, 198, 268, 140"
612,"197, 203, 283, 180, 150, 77, 108, 227, 167, 64, 58, 298"
613,"227, 174, 54, 298, 74, 98, 139, 38, 59, 297, 50, 152"
614,"264, 161, 118, 115, 194, 184, 65, 177, 92, 284, 226, 96"
615,"40, 167, 156, 282, 241, 159, 293, 191, 186, 139, 244, 126"
616,"233, 218, 67, 127, 149, 201, 297, 264, 196, 300, 223, 206"
617,"142, 245, 59, 146, 107, 131, 115, 83, 123, 206, 167, 74"
618,"166, 50, 123, 125, 221, 49, 40, 279, 253, 85, 127, 139"
619,"233, 213, 72, 79, 84, 110, 129, 78, 104, 82, 256, 192"
620,"256, 124, 77, 73, 102, 204, 44, 160, 295, 68, 283, 239"
621,"262, 62, 238, 177, 58, 296, 48, 282, 294, 210, 273, 52"
622,"211, 195, 108, 113, 49, 268, 32, 172, 94, 251, 83, 39"
623,"94, 218, 176, 242, 251, 120, 251, 155, 128, 218, 293, 165"
624,"205, 203, 256, 193, 164, 207, 247, 105, 76, 184, 275, 205"
625,"46, 172, 84, 115, 111, 278, 216, 37, 69, 142, 193, 254"
626,"132, 78, 146, 37, 139, 78, 232, 282, 122, 179, 139, 133"
627,"236, 181, 144, 38, 213, 282, 42, 241, 106, 57, 146, 250"
628,"262, 93, 169, 181, 214, 244, 31, 119, 51, 42, 87, 166"
629,"208, 232, 268, 56, 118, 264, 198, 65, 98, 253, 160, 294"
630,"134, 105, 253, 35, 97, 211, 111, 114, 220, 208, 31, 277"
631,"161, 289, 83, 292, 39, 112, 200, 39, 89, 280, 80, 275"
632,"255, 199, 205, 228, 195, 56, 132, 70, 103, 292, 74, 197"
633,"200, 211, 278, 190, 53, 31, 123, 259, 236, 119, 146, 192"
634,"104, 135, 92, 80, 241, 141, 242, 185, 256, 70, 123, 290"
635,"184, 136, 237, 62, 197, 249, 164, 289, 164, 174, 244, 136"
636,"222, 184, 148, 73, 166, 264, 252, 215, 134, 174, 273, 136"
637,"44, 167, 271, 178, 96, 121, 196, 67, 103, 232, 78, 187"
638,"102, 250, 118, 164, 251, 244, 278, 178, 186, 174, 261, 118"
639,"211, 182, 169, 151, 153, 70, 278, 216, 151, 156, 213, 195"
640,"84, 76, 296, 247, 41, 203, 204, 63, 90, 33, 61, 233"
641,"59, 109, 64, 263, 212, 197, 260, 150, 141, 79, 226, 162"
642,"126, 239, 101, 212, 85, 98, 70, 245, 70, 269, 252, 98"
643,"264, 159, 128, 71, 151, 33, 161, 296, 266, 61, 155, 110"
644,"75, 168, 219, 115, 41, 205, 110, 170, 55, 245, 32, 106"
645,"145, 122, 188, 148, 173, 157, 206, 71, 100, 32, 226, 273"
646,"136, 115, 222, 102, 254, 70, 104, 126, 203, 272, 81, 62"
647,"74, 225, 184, 77, 68, 117, 248, 187, 144, 247, 124, 264"
648,"167, 30, 241, 262, 190, 290, 126, 121, 145, 88, 283, 75"
649,"236, 149, 132, 271, 296, 35, 32, 227, 152, 299, 196, 105"
650,"232, 246, 132, 122, 215, 209, 108, 97, 55, 109, 154, 271"
651,"94, 47, 244, 119, 175, 160, 50, 35, 209, 213, 116, 246"
652,"220, 193, 164, 152, 211, 65, 225, 185, 165, 135, 196, 106"
653,"180, 230, 153, 163, 58, 285, 63, 127, 289, 295, 248, 122"
654,"215, 190, 162, 200, 285, 195, 66, 214, 233, 119, 292, 174"
655,"274, 176, 97, 57, 40, 233, 156, 52, 241, 284, 159, 77"
656,"270, 53, 267, 43, 188, 89, 168, 80, 170, 91, 191, 133"
657,"126, 286, 91, 115, 246, 113, 74, 88, 168, 237, 31, 63"
658,"82, 161, 42, 164, 114, 283, 275, 85, 54, 299, 168, 163"
659,"219, 138, 158, 196, 94, 42, 222, 238, 53, 201, 126, 43"
660,"228, 296, 261, 184, 231, 243, 214, 121, 69, 229, 185, 51"
661,"93, 300, 233, 113, 285, 92, 211, 141, 292, 63, 82, 191"
662,"284, 102, 102, 251, 189, 274, 255, 164, 128, 180, 226, 274"
663,"161, 93, 144, 213, 205, 62, 271, 97, 292, 117, 189, 227"
664,"134, 169, 184, 173, 88, 59, 111, 296, 171, 122, 148, 276"
665,"180, 130, 164, 76, 269, 267, 150, 62, 212, 279, 125, 232"
666,"57, 260, 43, 250, 254, 290, 100, 207, 249, 177, 164, 129"
667,"102, 117, 47, 291, 177, 160, 105, 209, 186, 91, 184, 63"
668,"66, 192, 219, 245, 249, 56, 67, 251, 106, 226, 208, 171"
669,"196, 167, 209, 300, 117, 97, 176, 266, 249, 248, 52, 125"
670,"251, 129, 103, 240, 182, 232, 142, 48, 81, 184, 92, 100"
671,"266, 297, 95, 244, 222, 93, 106, 56, 38, 55, 173, 181"
672,"56, 160, 151, 30, 159, 244, 65, 82, 261, 183, 154, 208"
673,"113, 57, 206, 194, 94, 183, 82, 197, 208, 292, 104, 280"
674,"208, 64, 263, 262, 299, 194, 293, 204, 270, 192, 300, 111"
675,"73, 37, 224, 51, 58, 258, 239, 96, 215, 286, 105, 44"
676,"194, 194, 36, 97, 155, 249, 260, 249, 58, 283, 285, 177"
677,"120, 55, 159, 238, 198, 172, 215, 171, 150, 140, 287, 176"
678,"262, 224, 85, 121, 231, 115, 42, 80, 239, 138, 54, 294"
679,"32, 93, 57, 106, 97, 33, 177, 217, 276, 146, 157, 207"
680,"69, 74, 228, 196, 236, 228, 173, 260, 216, 143, 185, 250"
681,"154, 204, 137, 128, 135, 88, 88, 90, 249, 154, 288, 149"
682,"229, 218, 97, 84, 275, 212, 165, 163, 138, 40, 172, 201"
683,"289, 198, 225, 166, 64, 174, 100, 236, 138, 236, 281, 39"
684,"97, 40, 212, 154, 155, 199, 61, 266, 250, 177, 237, 124"
685,"218, 58, 87, 105, 288, 122, 187, 118, 30, 124, 223, 225"
686,"176, 48, 190, 134, 245, 140, 208, 120, 78, 214, 71, 263"
687,"70, 200, 259, 140, 211, 100, 224, 288, 280, 233, 265, 229"
688,"294, 64, 32, 192, 183, 57, 273, 164, 101, 292, 278, 291"
689,"221, 124, 55, 99, 267, 39, 58, 76, 166, 192, 95, 254"
690,"222, 36, 195, 148, 85, 220, 245, 83, 117, 90, 294, 170"
691,"288, 142, 268, 84, 49, 107, 237, 230, 205, 270, 79, 154"
692,"70, 209, 298, 180, 148, 183, 112, 69, 87, 48, 90, 253"
693,"42, 149, 55, 248, 234, 295, 167, 224, 252, 278, 102, 77"
694,"91, 88, 120, 119, 62, 225, 205, 117, 195, 79, 296, 238"
695,"67, 212, 271, 37, 130, 40, 272, 73, 272, 179, 75, 186"
696,"79, 220, 134, 223, 169, 125, 58, 284, 282, 223, 202, 127"
697,"44, 53, 44, 76, 212, 181, 159, 144, 93, 49, 46, 300"
698,"175, 282, 246, 75, 32, 180, 182, 58, 182, 64, 229, 207"
699,"300, 280, 272, 103, 262, 239, 259, 50, 273, 161, 172, 184"
700,"277, 53, 46, 203, 120, 205, 298, 186, 229, 124, 290, 167"
701,"100, 230, 159, 270, 158, 187, 222, 114, 49, 243, 220, 169"
702,"278, 288, 156, 119, 68, 121, 277, 216, 54, 90, 197, 195"
703,"34, 90, 98, 138, 209, 290, 275, 186, 199, 211, 130, 257"
704,"78, 202, 131, 189, 182, 208, 116, 94, 239, 262, 65, 48"
705,"184, 174, 170, 81, 60, 147, 272, 33, 47, 218, 209, 126"
706,"167, 190, 242, 83, 154, 194, 110, 31, 254, 224, 143, 52"
707,"152, 127, 51, 269, 195, 77, 37, 273, 49, 237, 287, 237"
708,"124, 281, 80, 49, 269, 166, 237, 194, 284, 274, 83, 129"
709,"247, 299, 246, 267, 186, 241, 163, 242, 135, 196, 232, 31"
710,"150, 166, 157, 39, 60, 247, 144, 277, 254, 261, 267, 150"
711,"134, 165, 79, 44, 71, 120, 47, 236, 295, 117, 69, 146"
712,"178, 47, 216, 73, 141, 245, 247, 95, 37, 182, 277, 206"
713,"99, 205, 241, 209, 178, 143, 140, 100, 277, 231, 209, 126"
714,"149, 202, 32, 147, 154, 153, 69, 262, 108, 247, 168, 112"
715,"155, 173, 265, 92, 127, 35, 120, 220, 298, 36, 178, 269"
716,"73, 151, 175, 148, 104, 248, 143, 194, 43, 69, 282, 96"
