WellId,WellValueA,WellValueB,WellValueC,WellExpensesA,WellExpensesB,WellExpensesC,WellRankA,WellRankB,WellRankC,WellGroupCode,IsValidCode,OptimalBuyingMonth,OptimalSellingMonth
391,804,615,416,99,0,31,2309,16682,15455,hgfbdfg,1,7,9
392,254,877,254,15,67,61,19961,11660,18054,hfadhhg,1,0,9
393,395,371,674,74,74,39,10967,10189,17155,cgdbbeh,1,1,4
394,389,281,305,79,64,34,1641,18436,9384,bhhgede,1,0,1
395,493,804,81,36,0,65,15406,12609,2647,habdhbh,0,0,4
396,542,229,859,64,98,0,7738,6418,2914,hbgehbh,0,3,11
397,256,562,273,0,0,30,4303,8704,19413,hhggbgf,0,6,10
398,102,334,517,32,0,64,6402,1412,5151,dbbbdcc,0,6,11
399,571,455,512,59,22,0,5277,2233,2531,gdeefec,1,6,10
400,589,352,720,36,73,0,14159,2074,15485,gfhhfde,1,6,7
401,740,221,983,25,73,26,4419,14782,19908,cfeedec,0,0,6
402,925,38,518,19,21,0,14622,9260,19261,fhgbbdb,1,2,10
403,169,629,569,0,0,0,11469,13219,13076,afhaadf,0,0,5
404,469,620,564,96,0,0,16434,2308,13276,cgegadb,1,3,10
405,757,388,465,0,66,0,4599,8055,6137,gedcech,1,1,3
406,163,973,295,0,33,0,9210,12155,4606,hagecgd,1,1,6
407,599,344,488,0,21,0,9520,17886,3691,dceghcb,1,1,2
408,30,65,55,96,0,0,12191,4445,12317,habbfad,1,2,3
409,27,128,683,32,0,60,16251,16479,19199,bbafhbf,0,2,4
410,367,10,443,0,0,0,11373,637,19919,addhdff,0,6,9
411,595,624,533,71,96,67,18021,16664,8640,dahehcb,1,6,10
412,602,98,102,92,0,89,7861,10687,16617,bcdbbfg,1,1,9
413,697,916,89,76,32,0,12080,9023,3946,debbbfc,1,3,9
414,921,553,740,20,97,22,11250,11188,12345,cchhcaf,0,2,8
415,942,809,60,0,0,60,5421,18226,1285,gggdhhe,0,5,9
416,500,265,357,0,0,20,1847,12092,1898,bcchbaa,0,6,10
417,802,89,718,62,26,60,16493,9662,19244,bfcadcg,1,0,10
418,432,321,681,80,33,0,3343,880,10438,bbfefbc,0,5,8
419,914,724,471,0,58,30,13883,3013,780,fdfaddf,0,3,11
420,189,96,938,74,0,0,6833,14403,3674,eabebed,0,6,11
421,994,307,122,0,0,0,15991,9463,4112,gbgagfg,0,6,7
422,11,631,651,28,0,15,10420,16848,9478,gccedhh,1,0,4
423,761,343,143,0,0,0,14901,11395,2579,hfbbfab,0,7,10
424,362,186,874,96,25,75,14452,9203,3138,edcegaa,1,4,10
425,258,746,663,15,26,0,6861,18746,5950,bgeddcc,1,3,4
426,108,331,119,101,21,32,718,4658,19594,fcaechc,1,0,10
427,250,898,48,0,64,21,17285,13651,2712,gccacgg,0,4,8
428,984,383,496,75,77,0,9232,14800,672,haebdhg,1,2,5
429,267,931,895,78,79,36,14707,5187,19786,abeaaad,0,7,11
430,675,339,632,0,56,89,8751,14173,16547,bbbhche,0,2,7
431,877,906,604,0,18,17,12887,11260,14449,fdghaea,1,5,11
432,172,565,818,76,57,98,12050,17827,6574,hhadbfd,1,7,10
433,480,610,484,0,23,0,4900,19408,2630,hdeeabh,1,5,11
434,182,505,44,0,0,25,19678,3355,4767,habghah,0,7,11
435,837,38,192,0,25,57,15390,19265,2448,eheecee,0,8,9
436,680,338,712,0,0,0,12217,4553,17330,eaeceag,0,5,6
437,615,873,54,0,0,0,8349,13793,3694,gaegcfa,1,2,6
438,286,454,34,20,0,0,883,7072,5832,hhbaddf,1,2,3
439,900,399,758,0,0,66,18774,13489,1341,abhegdc,1,2,6
440,84,458,87,92,26,0,15204,11922,3590,gddbcab,1,4,11
441,982,352,152,0,0,0,16758,3078,2842,gfebaca,1,1,10
442,53,702,68,27,93,35,6731,13338,6875,gddbgec,1,4,10
443,265,898,752,90,0,0,7878,11564,2114,bfaebca,1,2,11
444,892,282,387,21,35,0,11826,7062,1312,dcahcdc,0,5,10
445,931,689,330,78,63,89,12720,8611,10641,fhadche,1,10,11
446,182,941,734,0,63,0,6274,9241,19442,aeghhdd,1,6,10
447,87,315,920,67,90,33,4409,13425,18607,cddagda,0,6,8
448,286,266,551,101,32,69,16394,6902,8115,daaabdg,0,2,9
449,250,127,789,23,67,60,16619,18879,2184,afhchbc,1,4,5
450,593,763,927,59,32,61,9789,16440,19743,bfeeddd,0,9,10
451,75,720,779,0,92,34,5414,522,12912,ehgdcfh,1,0,1
452,923,735,55,0,0,67,17437,13932,15354,bdcdbed,0,7,11
453,427,716,907,0,18,0,9217,7075,12767,dcagceg,1,2,5
454,919,203,694,0,91,0,11089,5496,14155,bcafchf,1,1,6
455,187,783,219,89,0,0,15400,10013,8333,cfdgcea,1,5,6
456,953,794,581,15,94,0,12637,13964,582,febebhb,0,1,2
457,966,847,196,23,0,0,1026,10985,13510,dfcgeae,1,2,6
458,344,472,287,77,20,0,5878,19546,9664,abhhcfc,1,4,7
459,144,241,239,55,15,0,16630,3446,17910,bbfeggc,1,7,10
460,41,425,947,58,0,39,15946,2889,7735,bbbeafh,1,4,6
461,506,266,515,94,91,57,12140,10248,2384,fceahfh,1,7,8
462,582,967,536,58,0,70,3858,13882,2663,gacggeg,0,3,6
463,584,478,235,0,69,0,2884,16323,12810,gfcegfd,1,8,9
464,585,619,130,0,59,73,7307,14241,11270,cbeffbe,0,5,11
465,104,391,140,0,60,78,5908,11220,14143,egddhbf,1,7,9
466,665,759,679,74,20,0,6474,8873,15372,hfeaded,1,0,9
467,71,83,245,56,0,0,5829,10911,10608,hccbage,1,9,10
468,915,223,953,0,23,100,13485,19461,3442,gcchfaa,1,5,9
469,339,251,770,38,0,28,13142,17612,2108,eadbhbc,1,4,5
470,848,868,654,99,0,78,2269,11458,2445,aehfceb,1,5,8
471,340,966,301,74,55,0,18693,16243,2529,hheedeg,0,1,8
472,937,379,141,0,25,0,18020,12888,12723,deehcfa,1,1,9
473,679,874,443,16,0,0,2543,17803,9383,ggaeefe,0,10,11
474,263,385,801,65,65,78,12860,14136,12211,hbgfdaa,1,4,5
475,200,69,719,76,0,0,8943,9714,17889,ccdeggh,1,1,5
476,399,107,800,97,90,69,17305,3336,3812,ccccfcf,0,7,10
477,761,923,50,16,101,0,9974,3920,15533,adgebfa,1,0,9
478,152,128,154,63,0,70,1384,4977,10222,fdadgge,1,1,10
479,517,87,821,0,32,64,13508,8569,15865,befhefc,1,6,10
480,859,925,864,0,77,0,654,5990,918,ghaaacd,1,4,5
481,40,79,737,29,0,0,14890,7383,1981,egabbfd,1,6,7
482,834,612,650,32,0,64,12499,13687,3754,fccdcha,1,5,8
483,111,567,144,33,25,0,7925,7490,15431,ehfcecb,1,0,7
484,232,769,501,24,71,0,12107,3356,13068,afbhhfh,0,10,11
485,916,737,890,0,92,101,12483,18108,11357,ddffchg,1,1,11
486,803,305,580,0,0,0,16991,12849,11167,eabgfaf,1,9,11
487,687,399,155,69,0,77,12541,11824,16525,afbcffa,0,1,4
488,998,682,263,16,68,0,8190,14222,4625,hcecbbf,1,4,7
489,924,118,11,98,57,71,10434,15996,9296,fhggcah,1,4,5
490,841,74,334,24,30,60,6133,1545,15245,cfefeac,0,1,4
491,75,676,637,58,79,0,6973,8218,17710,daaebed,0,2,10
492,528,428,830,0,0,68,16467,4070,16829,haeeeda,0,8,10
493,128,873,337,0,20,0,12082,18756,4047,bbbfadc,1,3,5
494,302,885,830,75,56,0,10938,7700,906,dbgahfg,1,3,7
495,447,745,846,72,0,15,4484,8038,3729,fffched,1,0,8
496,461,441,23,0,0,89,19150,16154,19553,ebegfaa,1,0,4
497,902,776,864,38,28,0,19036,11771,16166,ffadfec,1,3,8
498,50,963,68,0,33,0,18839,15181,17439,hefhabf,1,8,11
499,442,806,528,29,19,56,5855,7819,18268,fhahedd,1,8,11
500,94,828,48,76,67,34,1047,2360,10789,cceehgf,1,9,11
501,333,842,716,25,95,64,11202,14016,1693,bgeegge,0,3,7
502,891,521,273,0,55,0,12418,6714,17742,hfdcbff,1,3,9
503,221,655,978,36,0,0,14635,10774,18606,cadgafg,1,1,10
504,795,24,32,0,0,0,2819,2759,12276,eddcahh,1,3,5
505,519,180,207,0,0,0,13415,13663,17371,agbaece,1,6,9
506,821,339,954,101,38,24,8713,15055,13009,egddcfb,1,1,2
507,983,556,393,0,20,0,9455,18899,19185,eadbfcd,1,7,10
508,841,66,982,0,25,26,9220,7237,6013,cehbcdf,1,4,11
509,141,276,16,61,71,90,18729,4623,1303,ffdcdbc,0,0,11
510,533,637,321,0,0,75,9462,1676,17565,dcgahgh,1,7,8
511,264,990,508,0,33,69,14914,10929,10035,hefbebh,0,9,11
512,775,432,196,0,0,61,8572,6168,7947,eeggabb,0,2,3
513,525,630,541,0,55,0,10657,19769,19926,fhdbcbd,1,1,8
514,238,280,964,92,36,0,720,8429,5013,cdeggae,1,6,8
515,199,195,712,96,0,94,17898,15083,19195,gdfcded,1,0,8
516,708,353,662,70,66,73,17678,5553,9308,aeedbed,0,9,10
517,288,934,121,92,95,94,14371,9505,9852,ddhefbg,1,3,9
518,744,663,992,0,0,72,6927,14061,15571,bhggccb,0,0,2
519,577,736,568,0,39,0,18366,5694,823,hfddbef,1,3,10
520,647,846,271,0,96,100,14224,18692,1570,gdbbaee,1,2,7
521,194,749,606,67,23,28,12872,7367,6468,dcheaba,1,5,9
522,743,896,491,32,0,0,19652,2821,13724,chafbdd,1,2,4
523,919,798,572,0,65,0,10589,5128,4962,bfgdgba,1,7,9
524,94,258,183,29,58,77,2253,3773,19476,acgdaac,0,3,5
525,476,367,213,55,0,0,16004,9807,12374,fbfcefb,0,1,3
526,298,49,957,60,0,17,14086,7906,11446,chcgbef,1,6,10
527,743,495,516,0,19,0,2509,2417,1676,cbbehbd,1,3,11
528,974,633,743,55,59,35,3694,2647,18102,fdbbeac,1,8,10
529,40,961,853,37,74,24,19146,7194,5364,aehdcab,1,2,6
530,92,873,314,27,98,74,12476,13691,9848,ebgcegb,0,2,11
531,488,858,316,22,32,0,980,15962,11456,hedahaf,1,6,8
532,239,39,278,37,0,77,19056,19737,4806,deheedf,0,4,10
533,666,10,131,0,56,29,1110,7447,16901,cfaacad,0,4,8
534,444,529,577,63,0,28,13100,5563,14671,dabhhef,1,3,7
535,58,961,450,77,66,0,1428,2337,2029,afbbddh,1,6,8
536,890,70,78,0,25,0,2540,18188,9413,hdfacdb,1,0,4
537,991,456,74,101,23,65,10999,13536,1535,cfadcch,1,5,10
538,729,969,912,0,25,59,636,12874,18369,abacgbh,1,0,2
539,623,326,514,94,0,0,18619,2997,10539,hcahdbf,1,4,7
540,877,22,304,57,0,93,16776,8561,18605,ahbhchc,0,4,10
541,497,427,582,28,34,55,18256,6057,7554,hgdabhc,1,9,11
542,224,146,553,72,17,63,3107,6709,14169,dhchebf,1,0,2
543,638,668,927,76,38,66,5217,6824,2883,gfgbbad,1,2,6
544,623,438,454,77,26,0,9396,2130,11571,geahffg,1,4,5
545,212,860,880,29,0,94,2120,2985,4900,efahghc,1,3,9
546,276,719,891,0,80,27,19965,6146,13428,cgehdhg,1,5,11
547,578,37,787,57,67,0,15828,18967,17481,dcddaee,0,4,6
548,255,276,552,92,21,0,16708,6041,724,ahfdaae,1,2,5
549,735,416,998,99,0,65,16217,9978,8348,ahagfae,1,0,6
550,434,886,105,75,0,63,2370,15736,14577,eaafghb,1,3,4
551,121,774,961,0,21,96,10269,715,2267,cfdedeb,1,1,4
552,294,410,489,98,0,0,13474,3935,14021,gbehcdb,1,2,7
553,495,184,784,63,17,0,6770,7055,15888,ebfbdbe,0,2,3
554,384,828,977,0,0,31,7146,16022,7710,egcbdga,1,4,6
555,380,388,278,95,0,31,12569,14103,13141,eabdbee,0,9,11
556,798,242,597,35,29,73,6170,3200,5022,cffhbha,1,9,10
557,579,89,600,60,0,22,4259,2837,2407,aafaeed,0,3,4
558,386,64,96,0,32,0,18986,10812,2447,hbaegbd,1,7,8
559,684,124,375,0,0,29,5534,8201,14804,ahdaaha,0,4,8
560,235,184,652,92,17,66,14419,18616,16706,hfbdfag,1,2,9
561,254,454,499,0,0,30,15189,10264,924,cahbagd,1,3,8
562,352,789,112,99,35,0,7704,7165,18724,bffcgdd,1,5,6
563,194,403,614,0,67,93,1600,1516,13821,dgdebca,1,4,8
564,861,101,161,0,0,95,19597,3288,10401,bgccaha,1,5,11
565,666,597,868,0,29,0,7941,10201,5373,ggdbehd,1,2,10
566,552,748,625,95,24,0,15574,10334,2789,ehdgcge,1,7,9
567,551,581,242,38,15,80,14973,14376,6797,hecfdad,1,6,8
568,408,204,503,26,79,28,18863,2948,14808,eageech,1,4,8
569,631,685,591,0,57,19,11945,12810,17130,gbhffae,1,2,4
570,989,359,987,35,95,20,3487,15412,11313,gheeceh,0,6,10
571,690,728,150,28,0,15,13004,7334,19068,egbahdf,1,4,11
572,285,670,358,35,39,0,5361,11564,6928,hhefeea,0,7,8
573,318,898,422,39,0,0,17289,9867,6288,geeacff,1,4,5
574,149,440,906,71,23,57,1399,10218,4186,fdhecbd,1,1,10
575,116,570,858,37,0,62,18684,13096,8556,fhdhgda,1,0,7
576,19,962,611,30,89,74,5601,2917,8733,dbggebd,0,8,9
577,719,226,793,0,0,0,3706,15204,5370,edbcccg,1,1,2
578,369,428,78,0,0,0,8712,7419,15176,gbcfgbc,0,9,11
579,553,780,562,39,0,97,18835,11247,16224,ggfcgce,0,8,9
580,202,45,966,95,0,94,12921,4354,7914,hedcagb,1,6,7
581,984,941,267,69,96,64,3677,13468,16400,decbaef,1,6,8
582,992,769,273,0,78,71,15662,12445,14701,dcgedeh,1,7,9
583,270,828,594,26,65,25,2535,11593,16929,hfffece,0,4,6
584,263,411,712,63,100,0,4324,2519,14409,hdfhcee,1,0,8
585,929,111,331,58,27,91,8747,13807,13711,bcafeed,1,1,11
586,142,967,641,0,96,20,5993,5269,18614,habaehh,0,4,7
587,518,794,843,22,56,0,5383,8555,3844,ceddadc,0,0,11
588,312,876,326,0,0,97,1766,2336,7205,decccba,1,9,10
589,598,234,674,96,63,0,19030,16029,11248,eagagfe,0,4,7
590,616,865,133,32,37,93,7943,2672,3943,cbdgabe,1,6,7
591,380,594,728,72,17,91,13456,7977,7246,hhcchef,0,7,11
592,461,327,923,0,22,55,856,16147,9264,ggcaced,1,6,7
593,341,784,664,0,71,23,13826,18727,5214,cdcbbbh,0,3,6
594,738,378,327,0,0,0,13310,8135,18452,adbgaeh,1,6,11
595,491,596,933,0,33,0,5043,13572,15734,geffcfh,1,10,11
596,80,114,817,96,15,0,12344,14565,18449,gabgfeb,1,9,10
597,375,751,601,0,0,0,5435,7258,17338,bdadceh,1,4,5
598,75,78,287,69,91,36,5169,16678,2010,fcafcce,0,3,8
599,365,12,730,0,0,70,16960,6592,5051,hadchce,1,7,11
600,204,268,101,92,0,26,11390,4217,4469,afgbhec,1,0,1
601,443,148,877,0,36,0,14732,13937,4198,abhfaha,0,2,7
602,467,894,50,60,64,0,13268,9376,13534,cbdedaa,1,0,8
603,619,608,840,70,0,0,7989,7786,18502,hgegbba,1,7,9
604,835,788,698,63,66,27,19834,7674,9127,aaehcah,0,4,6
605,568,70,704,57,36,0,19925,12672,4062,fefhagh,1,5,7
606,151,676,334,59,90,0,5221,14971,7849,ahdchhf,1,2,10
607,869,257,803,34,0,31,14659,4415,16657,gagchab,1,3,4
608,438,116,247,37,0,0,17558,3073,7220,bceacbe,0,2,11
609,31,212,316,28,0,100,7028,19888,5013,cageega,0,1,9
610,667,785,524,27,0,59,614,17703,10557,dchfdfa,1,5,11
611,443,283,297,0,0,0,12796,3824,19010,bfehccg,1,3,10
612,25,78,736,0,64,0,19895,9738,19743,efhfehb,0,10,11
613,783,195,725,60,101,26,5984,18248,3270,eddhfbb,1,7,9
614,122,474,100,0,0,36,14036,1787,8149,hfeadbh,1,6,9
615,358,586,83,89,0,101,11225,15545,4725,abebbbb,0,0,6
616,527,930,596,0,0,38,15031,16197,14545,fcabhfg,1,2,9
617,899,444,109,24,15,0,15042,6398,8522,aafbbfd,0,2,9
618,245,240,605,0,72,38,6913,12982,5497,abehchb,1,6,7
619,181,374,994,0,0,76,4928,13175,1079,cbbfdfd,0,2,10
620,899,735,148,35,22,15,15661,5882,8759,gghbdbe,1,6,8
621,716,812,516,0,67,66,16036,16766,19677,hghggac,0,6,8
622,645,195,685,0,95,67,9429,2418,13643,acdbcac,0,6,9
623,735,689,80,75,0,94,9468,16976,3865,fcchghg,0,0,10
624,560,346,64,91,69,0,1130,5497,15777,fdhfedf,0,8,10
625,59,350,557,29,93,69,9390,13749,4964,gfhafbf,1,7,11
626,172,338,19,101,72,0,1228,5967,5147,bffdefh,1,3,7
627,985,336,713,33,0,20,7774,5570,8288,dhgccgf,1,3,5
628,403,810,48,0,0,0,9564,11926,1203,befebac,1,6,11
629,274,370,846,39,57,19,15228,12590,11162,egdfccc,1,3,11
630,727,363,886,99,29,75,16428,4375,5253,cfgfdaf,1,10,11
631,291,915,888,38,66,59,12311,14429,3359,dfchbbb,1,4,9
632,230,880,262,0,95,20,8009,14301,15004,adaafbb,0,5,9
633,492,336,742,35,38,34,6695,13612,2995,chdhegb,1,5,7
634,980,277,206,0,100,0,19710,15560,5723,cgbeagd,1,9,11
635,21,477,313,93,55,34,13710,13423,2046,fgedcbh,1,3,7
636,355,349,917,26,0,0,16260,11717,3843,fdbgdde,1,3,10
637,10,788,534,67,23,0,17828,11591,2817,acahacd,0,0,2
638,215,99,236,0,0,74,17745,6660,19968,abddgbc,1,0,6
639,642,872,786,95,0,63,6194,9978,5774,fgbdbag,1,5,6
640,213,49,67,96,34,0,10659,17668,7882,fdfefhe,0,9,11
641,782,763,565,0,71,0,5624,3628,854,eedbfgd,1,0,3
642,536,940,829,97,0,32,12907,12729,15534,abehbce,1,6,9
643,189,180,834,96,74,0,7627,1944,5390,dbbghgc,1,5,7
644,730,70,638,0,27,56,11129,3036,16866,fabghcg,1,4,9
645,411,650,947,36,0,0,6618,5178,2393,febbcea,1,9,11
646,886,417,735,15,0,30,9185,13499,13514,bahgddh,1,5,9
647,919,789,537,16,99,0,16179,1446,8727,bfgeafh,1,4,11
648,797,963,699,93,78,39,3621,968,3331,ededdeh,0,1,5
649,592,68,875,0,58,17,16162,2107,6558,cedefaf,1,6,9
650,943,972,491,0,78,0,8372,11339,2044,hahchde,1,8,11
651,107,291,786,94,0,21,3912,8687,798,dhhefgf,1,7,11
652,637,220,922,0,0,99,4989,15168,18554,gedhead,1,5,6
653,565,184,974,63,0,0,3745,9210,8894,hbbbhee,0,4,9
654,358,467,594,0,61,0,15275,5938,16690,egfgfda,1,6,10
655,340,981,989,0,76,26,16856,19456,6216,ddcadae,0,4,9
656,16,121,152,74,0,63,9411,5828,17289,hcfebae,1,1,2
657,759,36,208,31,0,0,14923,17327,8042,hcgcgbe,1,6,9
658,944,920,393,71,17,0,5121,18527,6825,caefbgb,1,2,9
659,725,146,211,36,0,0,18502,4971,12238,cdhffhc,0,5,7
660,510,519,224,0,65,37,657,6022,2038,cbhddca,1,8,9
661,443,783,511,63,22,0,2474,7672,13943,ghcgabh,1,0,1
662,741,791,194,24,58,0,4048,13400,8614,gadaheb,1,1,5
663,123,927,69,0,93,0,11204,7931,19727,bghhfea,1,5,8
664,889,30,139,75,0,58,9549,11645,12888,chceggg,0,5,7
665,738,440,804,0,0,0,8192,3119,10162,agebgbh,1,7,9
666,151,82,482,32,21,57,14471,10950,12961,edbbbgc,1,2,5
667,662,204,700,65,67,0,6618,3346,19687,fgbfbbh,0,2,3
668,627,639,298,0,56,0,3891,9087,13123,ecdfbbf,1,5,7
669,663,93,600,18,0,0,8904,4183,3520,gfehhfb,1,5,7
670,720,95,546,0,26,0,9705,5937,12071,gcechha,1,7,9
671,899,71,946,0,71,67,11315,13302,15553,hedagcf,1,8,11
672,751,811,653,94,0,76,1915,15955,3458,haffbaa,0,3,8
673,851,458,416,77,63,0,13722,19702,11261,hddggba,1,1,9
674,98,590,714,65,0,33,7064,5378,970,bhgbhfc,1,1,10
675,414,544,710,0,95,0,7713,16105,15082,faaagdf,0,1,9
676,937,537,491,61,0,38,4568,15556,11618,caccfeh,1,2,10
677,941,93,11,0,27,0,815,10277,5300,daceecg,1,1,10
678,612,422,971,97,24,15,16820,13942,1570,hegcgdh,1,6,11
679,946,568,321,55,0,0,16262,1521,6853,gchgebg,1,0,8
680,327,213,716,37,34,0,2747,11937,11081,dbdadbe,0,0,7
681,782,747,142,65,68,0,14724,2583,16066,gdhhadd,0,5,10
682,408,879,744,0,0,33,13271,19721,11342,ddgheha,1,9,11
683,761,796,504,34,20,100,15720,16156,4747,afdabbd,0,4,10
684,414,775,991,74,0,0,11119,8552,3291,cbhehea,1,1,7
685,998,515,666,97,90,33,13883,4794,15795,gcfabhg,1,8,11
686,427,499,701,21,0,91,7162,18536,11216,ghcehff,1,1,11
687,212,517,813,0,26,65,2774,16749,8998,abedehd,1,0,7
688,19,185,759,0,72,0,9746,16577,18311,dbhhead,1,2,9
689,837,61,420,17,65,24,15385,12347,8061,eabfdbb,1,5,11
690,995,887,42,62,29,0,9915,3345,2815,hgaagff,0,1,10
691,535,873,332,34,0,0,7673,630,9187,bbddfbd,0,4,9
692,626,685,308,0,60,78,3763,16647,1713,achcbea,1,9,11
693,605,512,952,38,18,0,785,15022,9330,ebffheh,0,0,5
694,695,703,92,0,18,0,1781,12663,14345,abddefd,1,4,10
695,78,192,350,66,94,94,15091,13682,15244,fggcfef,0,3,6
696,390,70,201,0,0,34,11401,10873,9360,dbagfeb,1,6,7
697,830,917,756,61,0,22,625,18009,6200,ffbdfbb,0,0,11
698,57,618,136,0,19,0,7147,19093,5055,ebedabh,1,4,10
699,853,723,978,55,99,96,5096,2312,15336,hhegfch,1,7,8
700,555,662,828,34,0,26,1362,7608,6868,faeefed,0,2,6
701,244,622,469,68,0,0,8397,14131,13777,dgabchb,1,8,9
702,617,850,497,0,36,27,2353,12888,19259,fccaefb,1,4,6
703,749,451,758,67,78,71,1296,5248,17054,gfggecg,0,0,5
704,224,359,131,56,57,34,2245,15467,6590,gdbhcga,1,0,9
705,728,77,480,38,0,0,7471,5548,5281,ffbedgh,1,7,9
706,311,541,823,19,15,0,1847,16662,14462,eahcghg,1,7,8
707,299,161,770,20,0,0,18576,7670,6679,hhcahee,0,6,10
708,845,185,24,0,66,15,7339,12666,12085,ebehhgd,1,3,8
709,235,634,752,39,0,27,17682,15671,8061,fahdhee,1,8,10
710,327,865,457,74,25,94,2791,5648,14705,cbdhfbg,1,3,7
711,940,724,332,0,0,23,19709,17312,1711,gfhgega,1,3,8
712,693,961,206,29,0,0,14043,13762,908,bebhcab,1,8,10
713,11,379,380,0,22,25,9072,18746,17023,hfhgagf,0,0,8
714,126,119,866,61,0,24,9315,15535,3074,degacfa,1,2,7
715,586,980,266,79,19,92,3967,10535,18865,dgfdhgg,0,5,8
716,876,474,540,0,0,78,3734,14382,7956,bfdhdgd,1,8,10
717,603,793,977,0,101,57,19669,3536,7302,cdedgeb,1,0,8
718,885,877,181,0,0,62,11768,2333,3299,dccbcaf,1,5,10
719,683,38,388,35,99,0,19877,4967,6240,ffaheeh,0,10,11
720,547,544,410,59,65,98,19917,16251,17803,aaegdac,1,5,8
721,930,701,536,0,0,90,7452,7600,6930,ddfcabh,1,6,7
722,239,104,483,76,0,90,3703,14646,10943,gghgace,1,5,6
723,161,128,564,0,68,0,570,10142,11861,hfhdfbd,0,4,8
724,401,633,963,63,0,99,6703,14639,1032,acfgbac,1,0,9
725,782,325,575,0,0,0,8971,10000,2762,cachdff,1,8,9
726,823,905,336,66,68,75,10335,17350,14443,gebhhae,1,2,5
727,793,50,415,20,76,18,3450,11848,843,bdghddc,1,6,9
728,348,476,836,80,90,30,17270,943,10847,bhffebg,1,2,4
729,970,876,383,25,0,0,14236,11479,8697,ggahdfg,1,5,9
730,358,476,481,67,78,0,8678,11643,10701,gcabfbe,1,6,11
731,29,999,20,0,90,57,9577,17345,4852,bcggafa,1,5,7
732,639,857,905,28,35,96,2741,17372,630,dddedad,0,0,8
733,840,957,503,29,33,0,5144,5417,14856,cdchafg,1,6,8
734,274,164,248,100,90,71,8394,4714,19019,bhdhfad,1,4,5
735,445,875,73,96,0,89,17847,5298,13548,efefhdd,0,3,10
736,959,152,292,0,61,0,10441,6307,9942,edhhdhc,0,7,8
737,918,222,135,91,0,67,19051,10371,1985,ahfhhcf,0,0,8
738,160,150,504,0,36,0,1178,2746,19950,febdadf,1,1,9
739,510,998,573,93,101,79,12510,4566,12029,gceddde,0,2,7
740,554,727,73,0,61,78,18584,18244,2769,hfchbac,1,3,10
741,756,983,417,36,0,0,19470,8908,18660,hdcaebg,1,3,7
742,895,352,598,22,0,58,15423,17391,16255,dfbccdb,0,6,10
743,859,840,889,90,37,39,5261,3051,13186,fagecgg,1,8,10
744,643,676,561,0,101,95,9646,4378,5618,gcabcbg,0,7,10
745,964,722,691,89,92,0,16911,12445,15828,ghacheb,1,0,10
746,983,803,372,76,74,73,14839,17701,5563,cadeccf,1,2,5
747,350,517,443,32,66,56,17481,4980,3983,hahceff,1,3,4
748,114,14,609,38,0,0,3748,2104,16782,cagegde,1,0,7
749,209,502,111,96,55,34,13722,5583,7007,fhedddg,1,4,5
750,195,346,152,30,0,80,10120,1740,19740,ahfgbga,1,3,4
751,337,803,691,0,34,0,11911,6013,17636,efgfagd,1,6,8
752,983,691,146,0,27,35,1703,19221,11879,efaefha,0,6,10
753,388,507,693,0,78,97,6358,970,15163,hbfdcdg,1,3,6
754,260,772,196,91,80,0,7942,13137,4721,eghhcdb,1,5,7
755,844,667,733,0,0,36,12790,15339,13714,fghefda,1,5,6
756,425,755,407,93,33,95,17476,18829,6953,hgffffc,0,4,8
757,167,550,637,79,59,0,7033,5540,12435,dhcbgdd,1,0,9
758,892,188,943,0,32,0,955,4683,17580,cadeadg,1,4,9
759,421,361,518,0,73,20,19620,17796,19920,cdhhhdg,0,2,5
760,255,368,666,31,0,60,11721,13856,15664,ffeebhe,0,7,8
761,316,618,595,36,36,0,11824,1147,10104,fbhgecb,1,3,6
762,332,563,542,69,73,0,19966,12508,3177,fdaaecg,1,1,3
763,185,614,125,19,0,63,14117,9260,6209,gfaceha,1,5,6
764,148,776,493,0,98,59,16212,5857,19642,abfgbgf,0,7,11
765,711,814,439,25,20,0,1157,17682,10158,bgbgafc,1,2,5
766,272,547,964,75,0,0,8590,9632,1811,cbgfedd,1,3,6
767,255,195,544,101,0,71,3014,2260,810,fadgbdc,1,5,11
768,449,902,435,0,93,78,17009,9639,16063,fadahaa,0,4,7
769,243,974,968,93,33,33,10583,14115,6935,dgebbbb,0,3,6
770,425,332,625,0,0,0,17968,14075,1495,hdhdhhf,0,10,11
771,591,449,375,0,0,58,16532,12806,1450,efcaaaf,0,5,11
772,915,170,50,0,66,0,10784,2162,8447,ahbbabe,0,6,8
773,736,623,465,35,99,0,15852,3739,2135,adfchhb,1,4,6
774,961,789,656,18,0,58,1359,12359,17047,bdfggfg,0,9,10
775,370,197,719,24,23,70,7769,13282,3232,fehhddb,1,4,7
776,570,287,753,0,0,0,12790,8319,6797,deeeghb,1,3,4
777,585,669,911,74,77,0,13351,14290,3038,ghefafb,1,2,3
778,27,33,476,56,70,69,18216,7839,10711,dhgegfd,1,2,11
779,643,442,360,0,0,0,10153,16050,13684,dhhehdc,0,3,6
780,249,777,448,18,94,58,7059,10077,15645,fehhhbd,1,3,6
781,65,909,523,0,73,0,17907,1277,15781,fdeagfe,1,3,10
782,39,608,490,0,0,90,15200,19799,1745,hhdffae,1,4,8
783,302,842,582,0,0,80,18214,10888,15938,cfbcacg,1,1,2
784,137,360,244,39,64,72,13475,5712,16096,dfgcchd,1,6,10
